0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
OD:,Seg.,Odontológica,,,,,,,,,,,,,,
AMB:,Seg.,Ambulatorial,,,,,,,,,,,,,,
HCO:,Seg.,Hospitalar,Com,Obstetrícia,,,,,,,,,,,,
HSO:,Seg.,Hospitalar,Sem,Obstetrícia,,,,,,,,,,,,
REF:,Plano,Referência,,,,,,,,,,,,,,
PAC:,Procedimento,de,Alta,Complexidade,,,,,,,,,,,,
DUT:,Diretriz,de,Utilização,,,,,,,,,,,,,
Rol,de,Procedimentos,e,Eventos,em,Saúde,,,,,,,,,,
(RN,"465/2021,",vigente,a,partir,de,"01/04/2021,",e,suas,alterações),,,,,,,
Seg. Ambulatorial,HCO,HSO,REF,,,,,,,,,,,,,
ALONGAMENTO,DE,FÊMUR,-,TRATAMENTO,CIRÚRGICO,,,,,,,,,,,
ALONGAMENTO,DOS,OSSOS,DA,PERNA,-,TRATAMENTO,CIRÚRGICO,,,,,,,,,
AMPUTAÇÃO,AO,NÍVEL,DA,COXA,-,TRATAMENTO,CIRÚRGICO,,,,,,,,,
AMPUTAÇÃO,AO,NÍVEL,DO,PÉ,-,TRATAMENTO,CIRÚRGICO,,,,,,,,,
AMPUTAÇÃO,AO,NÍVEL,DO,TORNOZELO,-,TRATAMENTO,CIRÚRGICO,,,,,,,,,
AMPUTAÇÃO,DE,PERNA,-,TRATAMENTO,CIRÚRGICO,,,,,,,,,,,
AMPUTAÇÃO/DESARTICULAÇÃO,DE,PODODÁCTILOS,-,TRATAMENTO,CIRÚRGICO,,,,,,,,,,,
ARTRITE,OU,OSTEOARTRITE,DOS,OSSOS,DO,PÉ,(INCLUI,OSTEOMIELITE),-,TRATAMENTO,CIRÚRGICO,,,,,
ARTRODESE,AO,NÍVEL,DO,TORNOZELO,-,TRATAMENTO,CIRÚRGICO,,,,,,,,,
ARTRODESE,DE,JOELHO,-,TRATAMENTO,CIRÚRGICO,,,,,,,,,,,
ARTRODESE,DE,TARSO,E/OU,MÉDIO,PÉ,-,TRATAMENTO,CIRÚRGICO,,,,,,,,
ARTRODESE,METATARSO,-,FALÂNGICA,OU,INTERFALÂNGICA,-,TRATAMENTO,CIRÚRGICO,,,,,,,,
ARTROPLASTIA,DE,TORNOZELO,(COM,IMPLANTE),-,TRATAMENTO,CIRÚRGICO,,,,,,,,,
ARTROPLASTIA,TOTAL,DE,JOELHO,COM,IMPLANTES,-,TRATAMENTO,CIRÚRGICO,,,,,,,,
ARTRORRISE,DO,TORNOZELO,-,TRATAMENTO,CIRÚRGICO,,,,,,,,,,,
ARTROTOMIA,-,TRATAMENTO,CIRÚRGICO,,,,,,,,,,,,,
BIÓPSIA,CIRÚRGICA,DE,FÊMUR,,,,,,,,,,,,,
BIÓPSIA,CIRÚRGICA,DE,JOELHO,,,,,,,,,,,,,
BIÓPSIA,CIRÚRGICA,DE,TÍBIA,OU,FÍBULA,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
OD:,Seg.,Odontológica,,,,,,,,,,,,,,
AMB:,Seg.,Ambulatorial,,,,,,,,,,,,,,
HCO:,Seg.,Hospitalar,Com,Obstetrícia,,,,,,,,,,,,
HSO:,Seg.,Hospitalar,Sem,Obstetrícia,,,,,,,,,,,,
REF:,Plano,Referência,,,,,,,,,,,,,,
PAC:,Procedimento,de,Alta,Complexidade,,,,,,,,,,,,
DUT:,Diretriz,de,Utilização,,,,,,,,,,,,,
Rol,de,Procedimentos,e,Eventos,em,Saúde,,,,,,,,,,
(RN,"465/2021,",vigente,a,partir,de,"01/04/2021,",e,suas,alterações),,,,,,,
Seg. Ambulatorial,HCO,HSO,REF,,,,,,,,,,,,,
BIÓPSIA,CIRÚRGICA,DO,TORNOZELO,,,,,,,,,,,,,
BIÓPSIA,CIRÚRGICA,DOS,OSSOS,DO,PÉ,,,,,,,,,,,
CORREÇÃO,DE,DEFORMIDADE,ÓSSEA,CONGÊNITA,OU,ADQUIRIDA,COM,FIXADOR,EXTERNO,,,,,,,
CORREÇÃO,DE,DEFORMIDADES,DO,PÉ,COM,FIXADOR,EXTERNO,DINÂMICO,-,TRATAMENTO,CIRÚRGICO,,,,,
DESARTICULAÇÃO,DE,JOELHO,-,TRATAMENTO,CIRÚRGICO,,,,,,,,,,,
DESCOLAMENTO,EPIFISÁRIO,(TRAUMÁTICO,OU,NÃO),-,REDUÇÃO,INCRUENTA,,,,,,,,,
DESCOLAMENTO,EPIFISÁRIO,(TRAUMÁTICO,OU,NÃO),-,TRATAMENTO,CIRÚRGICO,,,,,,,,,
ENCURTAMENTO,DE,FÊMUR,-,TRATAMENTO,CIRÚRGICO,,,,,,,,,,,
ENCURTAMENTO,DOS,OSSOS,DA,PERNA,-,TRATAMENTO,CIRÚRGICO,,,,,,,,,
EPIFISIODESE,-,TRATAMENTO,CIRÚRGICO,,,,,,,,,,,,,
EPIFISIODESE,DE,TÍBIA,/,FÍBULA,-,TRATAMENTO,CIRÚRGICO,,,,,,,,,
FASCIOTOMIA,OU,RESSECÇÃO,DE,FASCIA,PLANTAR,,,,,,,,,,,
FRATURA,E/OU,LUXAÇÃO,DE,PATELA,-,TRATAMENTO,CIRÚRGICO,,,,,,,,,
FRATURA,E/OU,LUXAÇÃO,DE,PATELA,(INCLUSIVE,OSTEOCONDRAL),-,REDUÇÃO,INCRUENTA,,,,,,,
FRATURA,E/OU,LUXAÇÕES,DO,PÉ,(EXCETO,ANTEPÉ),-,REDUÇÃO,INCRUENTA,,,,,,,
FRATURA,E/OU,LUXAÇÕES,DO,PÉ,(EXCETO,ANTEPÉ),-,TRATAMENTO,CIRÚRGICO,,,,,,,
FRATURAS,DE,FÊMUR,-,REDUÇÃO,INCRUENTA,,,,,,,,,,,
FRATURAS,DE,FÊMUR,-,TRATAMENTO,CIRÚRGICO,,,,,,,,,,,
FRATURAS,DE,FÍBULA,-,(INCLUI,DESCOLAMENTO,EPIFISÁRIO),-,REDUÇÃO,INCRUENTA,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
OD:,Seg.,Odontológica,,,,,,,,,,,,,,
AMB:,Seg.,Ambulatorial,,,,,,,,,,,,,,
HCO:,Seg.,Hospitalar,Com,Obstetrícia,,,,,,,,,,,,
HSO:,Seg.,Hospitalar,Sem,Obstetrícia,,,,,,,,,,,,
REF:,Plano,Referência,,,,,,,,,,,,,,
PAC:,Procedimento,de,Alta,Complexidade,,,,,,,,,,,,
DUT:,Diretriz,de,Utilização,,,,,,,,,,,,,
Rol,de,Procedimentos,e,Eventos,em,Saúde,,,,,,,,,,
(RN,"465/2021,",vigente,a,partir,de,"01/04/2021,",e,suas,alterações),,,,,,,
Seg. Ambulatorial,HCO,HSO,REF,,,,,,,,,,,,,
FRATURAS,DE,FÍBULA,(INCLUI,O,DESCOLAMENTO,EPIFISÁRIO),-,TRATAMENTO,CIRÚRGICO,,,,,,,
FRATURAS,DE,TÍBIA,ASSOCIADA,OU,NÃO,A,FÍBULA,(INCLUI,DESCOLAMENTO,EPIFISÁRIO),-,TRATAMENTO,,,,
FRATURAS,DE,TÍBIA,E,FÍBULA,(INCLUI,DESCOLAMENTO,EPIFISÁRIO),-,REDUÇÃO,INCRUENTA,,,,,,
FRATURAS,E/OU,LUXAÇÕES,AO,NÍVEL,DO,JOELHO,-,REDUÇÃO,INCRUENTA,,,,,,,
FRATURAS,E/OU,LUXAÇÕES,AO,NÍVEL,DO,JOELHO,-,TRATAMENTO,CIRÚRGICO,,,,,,,
FRATURAS,E/OU,LUXAÇÕES,AO,NÍVEL,DO,TORNOZELO,-,REDUÇÃO,INCRUENTA,,,,,,,
FRATURAS,E/OU,LUXAÇÕES,AO,NÍVEL,DO,TORNOZELO,-,TRATAMENTO,CIRÚRGICO,,,,,,,
FRATURAS,E/OU,LUXAÇÕES,DO,ANTEPÉ,-,REDUÇÃO,INCRUENTA,,,,,,,,,
FRATURAS,E/OU,LUXAÇÕES,DO,ANTEPÉ,-,TRATAMENTO,CIRÚRGICO,,,,,,,,,
"FRATURAS,","PSEUDARTROSES,",CORREÇÃO,DE,DEFORMIDADES,E,ALONGAMENTOS,COM,FIXADOR,EXTERNO,,,,,,,
DINÂMICO,-,TRATAMENTO,CIRÚRGICO,,,,,,,,,,,,,
LESÕES,LIGAMENTARES,AGUDAS,-,REDUÇÃO,INCRUENTA,,,,,,,,,,,
LESÕES,LIGAMENTARES,AGUDAS,-,TRATAMENTO,CIRÚRGICO,,,,,,,,,,,
LESÕES,LIGAMENTARES,AGUDAS,AO,NÍVEL,DO,TORNOZELO,-,REDUÇÃO,INCRUENTA,,,,,,,
LESÕES,LIGAMENTARES,AGUDAS,AO,NÍVEL,DO,TORNOZELO,-,TRATAMENTO,CIRÚRGICO,,,,,,,
LESÕES,LIGAMENTARES,CRÔNICAS,AO,NÍVEL,DO,TORNOZELO,-,TRATAMENTO,CIRÚRGICO,,,,,,,
LESÕES,LIGAMENTARES,PERIFÉRICAS,CRÔNICAS,-,TRATAMENTO,CIRÚRGICO,,,,,,,,,,
LIBERAÇÃO,LATERAL,E,FACECTOMIAS,EM,JOELHO,,,,,,,,,,,
OSTEOMIELITE,DOS,OSSOS,DA,PERNA,-,TRATAMENTO,CIRÚRGICO,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
OD:,Seg.,Odontológica,,,,,,,,,,,,,,
AMB:,Seg.,Ambulatorial,,,,,,,,,,,,,,
HCO:,Seg.,Hospitalar,Com,Obstetrícia,,,,,,,,,,,,
HSO:,Seg.,Hospitalar,Sem,Obstetrícia,,,,,,,,,,,,
REF:,Plano,Referência,,,,,,,,,,,,,,
PAC:,Procedimento,de,Alta,Complexidade,,,,,,,,,,,,
DUT:,Diretriz,de,Utilização,,,,,,,,,,,,,
Rol,de,Procedimentos,e,Eventos,em,Saúde,,,,,,,,,,
(RN,"465/2021,",vigente,a,partir,de,"01/04/2021,",e,suas,alterações),,,,,,,
Seg. Ambulatorial,HCO,HSO,REF,,,,,,,,,,,,,
OSTEOTOMIA,OU,PSEUDARTROSE,DO,TARSO,E,MÉDIO,PÉ,-,TRATAMENTO,CIRÚRGICO,,,,,,
OSTEOTOMIA,OU,PSEUDARTROSE,DOS,METATARSOS/FALANGES,-,TRATAMENTO,CIRÚRGICO,,,,,,,,,
OSTEOTOMIAS,AO,NÍVEL,DO,JOELHO,-,TRATAMENTO,CIRÚRGICO,,,,,,,,,
OSTEOTOMIAS,E/OU,PSEUDARTROSES,-,TRATAMENTO,CIRÚRGICO,,,,,,,,,,,
REALINHAMENTOS,DO,APARELHO,EXTENSOR,EM,JOELHO,,,,,,,,,,,
RECONSTRUÇÕES,LIGAMENTARES,DO,PIVOT,CENTRAL,DE,JOELHO,,,,,,,,,,
RESSECÇÃO,DE,OSSO,DO,PÉ,,,,,,,,,,,,
REVISÕES,DE,ARTROPLASTIA,TOTAL,-,TRATAMENTO,CIRÚRGICO,,,,,,,,,,
REVISÕES,DE,REALINHAMENTOS,DO,APARELHO,EXTENSOR,EM,JOELHO,,,,,,,,,
REVISÕES,DE,RECONSTRUÇÕES,INTRA-ARTICULARES,DE,JOELHO,,,,,,,,,,,
ROTURA,DO,TENDÃO,DE,AQUILES,-,REDUÇÃO,INCRUENTA,,,,,,,,,
ROTURA,DO,TENDÃO,DE,AQUILES,-,TRATAMENTO,CIRÚRGICO,,,,,,,,,
TOALETE,CIRÚRGICA,-,CORREÇÃO,DE,JOELHO,FLEXO,,,,,,,,,,
TRANSPLANTE,AUTÓLOGO,EM,JOELHO,,,,,,,,,,,,,
TRANSPOSIÇÃO,DE,FÍBULA/TÍBIA,,,,,,,,,,,,,,
TRATAMENTO,CIRÚRGICO,DA,ARTRITE,SÉPTICA,,,,,,,,,,,,
TRATAMENTO,CIRÚRGICO,DA,OSTEOCONDRITE,DE,TORNOZELO,,,,,,,,,,,
TRATAMENTO,CIRÚRGICO,DA,OSTEOMIELITE,,,,,,,,,,,,,
TRATAMENTO,CIRÚRGICO,DA,SINDACTILIA,"SIMPLES,",COMPLEXA,OU,MÚLTIPLA,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
SISTEMA,MÚSCULO-ESQUELÉTICO,E,,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
OD:,Seg.,Odontológica,,,,,,,,,,,,,,
AMB:,Seg.,Ambulatorial,,,,,,,,,,,,,,
HCO:,Seg.,Hospitalar,Com,Obstetrícia,,,,,,,,,,,,
HSO:,Seg.,Hospitalar,Sem,Obstetrícia,,,,,,,,,,,,
REF:,Plano,Referência,,,,,,,,,,,,,,
PAC:,Procedimento,de,Alta,Complexidade,,,,,,,,,,,,
DUT:,Diretriz,de,Utilização,,,,,,,,,,,,,
Rol,de,Procedimentos,e,Eventos,em,Saúde,,,,,,,,,,
(RN,"465/2021,",vigente,a,partir,de,"01/04/2021,",e,suas,alterações),,,,,,,
Seg. Ambulatorial,HCO,HSO,REF,,,,,,,,,,,,,
TRATAMENTO,CIRÚRGICO,DE,ARTRITE,OU,OSTEOARTRITE,,,,,,,,,,,
TRATAMENTO,CIRÚRGICO,DE,DEFORMIDADES,DOS,DEDOS,,,,,,,,,,,
TRATAMENTO,CIRÚRGICO,DE,EPIFISITES,E,TENDINITES,,,,,,,,,,,
TRATAMENTO,CIRÚRGICO,DE,GIGANTISMO,EM,PÉ,,,,,,,,,,,
TRATAMENTO,CIRÚRGICO,DE,LESÃO,AGUDA,DE,LIGAMENTO,COLATERAL,DE,"JOELHO,",ASSOCIADA,A,,,,,
LIGAMENTO,CRUZADO,E,MENISCO,,,,,,,,,,,,,
TRATAMENTO,CIRÚRGICO,DE,LESÕES,AGUDAS,E/OU,LUXAÇÕES,DE,MENISCOS,,,,,,,,
TRATAMENTO,CIRÚRGICO,DE,LESÕES,INTRÍNSECAS,OU,COMPLEXAS,DE,JOELHO,,,,,,,,
TRATAMENTO,CIRÚRGICO,DE,LINFEDEMA,AO,NÍVEL,DO,PÉ,,,,,,,,,
